Country,happiness_score,gdp_per_capita,family,health,freedom,generosity,government_trust,dystopia_residual,continent,Year_x,social_support,cpi_score,Overall rank,Country or region,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Year_y,Life Expectancy at birth,BMI,Alcohol,Tuberculosis,Syphilis,Chlamydia,Gonorrhoea,Trichomoniasis,Genital herpes,Other STDs,HIV/AIDS,Diarrhoeal diseases,Whooping cough,Diphtheria,Measles,Tetanus,Meningitis,Encephalitis,Acute hepatitis A,Acute hepatitis B,Acute hepatitis C,Acute hepatitis E,Malaria,African Trypanosomiasis,Chagas disease,Schistosomiasis,Leishmaniasis,lymphatic filariasis,Onchocerciasis,Cysticercosis,Echinococcosis,Dengue,Trachoma,Yellow fever,Rabies,Ascariasis,Trichuriasis,Hookworm disease,Food-bourne trematodes,Leprosy,Lower respiratory infections,Upper respiratory infections,Otitis media,Preterm birth complications,Birth asphyxia and birth trauma,Neonatal sepsis and infections,Other neonatal conditions,Protein-energy malnutrition,Iodine deficiency,Vitamin A deficiency,Iron-deficiency anaemia,Other nutritional deficiencies,Mouth and oropharynx cancers,Oesophagus cancer,Stomach cancer,Colon and rectum cancers,Liver cancer,Pancreas cancer,"Trachea, bronchus, lung cancers",Malignant skin melanoma,Non-melanoma skin cancer,Breast cancer,Cervix uteri cancer,Corpus uteri cancer,Ovary cancer,Prostate cancer,Testicular cancer,Kidney cancer,Bladder cancer,Brain and nervous system cancers,Gallbladder and biliary tract cancer,Larynx cancer,Thyroid cancer,Hodgkin lymphoma,Non-Hodgkin lymphoma,Multiple myeloma,Leukaemia,Diabetes mellitus,"Endocrine, blood, immune disorders",Depressive disorders,Bipolar disorder,Schizophrenia,Alcohol use disorders,Drug use disorders,Anxiety disorders,Eating disorders,Autism and Asperger syndrome,Childhood behavioural disorders,Idiopathic intellectual disability,Alzheimer disease and other dementias,Parkinson disease,Epilepsy,Multiple sclerosis,Migraine,Non-migraine headache,Other neurological conditions,Sense organ diseases,Rheumatic heart disease,Hypertensive heart disease,Ischaemic heart disease,Stroke,"Cardiomyopathy, myocarditis, endocarditis",Other circulatory diseases,Chronic obstructive pulmonary disease,Asthma,Peptic ulcer disease,Cirrhosis of the liver,Appendicitis,Gastritis and duodenitis,Paralytic ileus and intestinal obstruction,Inflammatory bowel disease,Gallbladder and biliary diseases,Pancreatitis,Kidney diseases,Benign prostatic hyperplasia,Urolithiasis,Other urinary diseases,Infertility,Gynecological diseases,Skin diseases,Rheumatoid arthritis,Osteoarthritis,Gout,Back and neck pain,Other musculoskeletal disorders,Neural tube defects,Cleft lip and cleft palate,Down syndrome,Congenital heart anomalies,Other chromosomal anomalies,Other congenital anomalies,Oral conditions,Sudden infant death syndrome,Road injury,Poisonings,Falls,"Fire, heat and hot substances",Drowning,Exposure to mechanical forces,Natural disasters,Other unintentional injuries,Self-harm,Interpersonal violence,Collective violence and legal intervention
Israel,7.267,1.33766,0.99537,0.84917,0.36432,0.32288,0.08728,3.31029,Asia,2019,0.0,60,13,Israel,7.139,1.276,1.455,1.029,0.371,0.261,0.082,2019.0,82.575,,4.43,0.008086982999999999,2.43e-06,0.0,0.0,0.0,0.0,0.000559809,0.012693286500000001,0.0830926205,8.0622e-05,8.235e-07,0.0,0.0,0.010125381499999999,0.001710974,0.004694261,0.0078988685,0.019429259,0.00039518599999999995,0.0,0.0,0.0,0.0,2.115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182709,0.759511338,0.0027053240000000003,0.0003727075,0.0470099385,0.017453026,0.0052831535,0.035281346,0.019390061,0.0,0.0,0.074557831,0.005889942,0.075116905,0.068901191,0.28260512050000003,0.7551413165,0.1724911765,0.511295415,1.012870423,0.11615230900000001,0.07339857550000001,0.618425455,0.0664903465,0.100958341,0.1612801475,0.260712321,0.0046345675,0.1516818035,0.248152269,0.2312300695,0.0465330935,0.045486677,0.039637741500000004,0.0163155295,0.29406289350000003,0.152214666,0.3058389505,0.9565297285000001,0.5011894195,0.0,0.002217128,0.0332469195,0.019274992,0.0337321295,0.0014836469999999998,0.0,0.0,0.0,0.0130391535,1.497750723,0.19896294,0.054285701,0.019424305500000003,0.000179215,0.0,0.335994518,0.0018050225,0.072035284,0.200165234,2.5612417085,1.215624118,0.1072460235,0.9572766075000001,0.7731137125,0.0708285785,0.016602417,0.146117257,0.001884568,0.001615282,0.069396923,0.0145475935,0.11477068600000001,0.031609896,1.2184008275,0.0086664225,1.032e-06,0.2557092015,0.0,0.0,0.18391720150000002,0.011489058,0.003924223,0.004191034,0.003036472,0.14074517250000002,0.0144360405,5.66e-06,0.011845046500000001,0.0415554255,0.0210446225,0.056618933999999996,0.0018608025000000001,0.0094735485,0.1665000015,0.001995611,0.061701921,0.012141167999999999,0.0195184615,0.0023145925,0.0,0.413918569,0.226749582,0.052012338,0.0036497475
Austria,7.119,1.45038,1.08383,0.80565,0.54355,0.32865,0.21348,2.69343,Europe,2019,0.0,77,10,Austria,7.246,1.376,1.475,1.016,0.532,0.244,0.226,2019.0,81.61,,12.09,0.0204102795,0.0005129455000000001,0.0,0.0,0.0,0.0,0.0010327105,0.020487540500000002,0.0760786235,4.1549999999999994e-05,3.59e-07,0.0,0.0,0.0108711435,0.0004455665,0.004766721999999999,0.0041665495,0.0736103535,8.4422e-05,0.0,0.0,0.0,0.0,0.000130924,0.0,0.0,0.0,0.0052114195,0.0,0.0,0.0,0.00041297299999999996,0.0,0.0,0.0,0.0,0.0,0.7817196790000001,0.012954296,0.0005595245,0.0199908175,0.0169250985,0.0031264535,0.019218384999999998,0.0353522765,0.0,0.0,0.049390705,0.009500019,0.30708024899999997,0.2030586235,0.40832987200000004,1.1619689210000002,0.4608271985,0.950640281,2.108417073,0.206070632,0.086198846,0.928333524,0.1026491835,0.137685841,0.256748652,0.750446092,0.009144685,0.2563047295,0.308721083,0.319219753,0.1441725555,0.0776143415,0.0540665355,0.0191325395,0.3399903785,0.2242770395,0.4392342685,1.046702202,0.5386759590000001,0.0,0.0,0.0021503514999999997,0.2691186795,0.0807012175,0.0,0.0,0.0,0.0,0.000500439,2.0871324534999998,0.5512434245,0.111004468,0.0848981255,0.0,0.0,0.3395079985,0.0,0.18936112900000002,1.8005116945,8.818868563,2.6042177545,0.7576733529999999,2.3664809425,2.0533635695,0.040450693499999996,0.0708486815,0.682909693,0.007534730999999999,0.0163450975,0.1193504445,0.0209976275,0.129334768,0.07093455900000001,1.1236453905000001,0.0110982865,3.2649999999999997e-07,0.230123883,0.0,0.0,0.0496970645,0.017456273,0.0109843005,0.00159614,0.026588168000000002,0.137441027,0.008576960000000002,7.29e-06,0.0427608955,0.044488844,0.020261516,0.0473071335,0.00419148,0.0054479315,0.217874154,0.007311626999999999,0.4909683095,0.017886556499999998,0.0210917375,0.0252550735,0.0055389125,0.8501523525,0.65356978,0.023376088,0.0004565035
Costa Rica,7.087,1.06879,1.02152,0.76146,0.55225,0.22553,0.10547,3.35168,South America,2019,0.0,56,12,Costa Rica,7.167,1.034,1.441,0.963,0.558,0.144,0.093,2019.0,80.875,,4.085,0.0158053115,0.0005076055,0.0,0.0,0.0,0.0,0.0009440405,0.0959614735,0.043621232999999995,4.9850000000000006e-05,8.814999999999999e-07,0.0,0.0,0.0088943845,0.0012528305,0.002876939,0.003461868,0.0005369285000000001,0.000556213,0.0,0.0,2.23e-07,0.0,1.745e-05,0.0,0.0,0.001826877,3.375e-05,3.18e-05,0.0,0.0,2.495e-06,2.385e-05,0.0,0.0,0.0,0.0004889585,0.417797545,0.001499468,7.81e-08,0.08894556049999999,0.0240222435,0.004513499,0.0070777900000000005,0.0183857485,0.0,0.0,0.012405728500000001,0.001597866,0.0480090195,0.030438162,0.3302690135,0.31032591099999995,0.19091427449999998,0.146785635,0.171711376,0.0272809485,0.041067318500000005,0.19207275099999999,0.0794734335,0.0401559265,0.0401671815,0.224059997,0.0078014525,0.049459704,0.049863481,0.089631586,0.046346429499999994,0.009515121,0.019433852,0.0197145085,0.10094447849999999,0.0571897395,0.13077991,0.47670081799999997,0.091666145,0.0,0.000421783,0.010316643,0.06306690400000001,0.031536606,0.0,0.0,0.0,0.0,0.0,0.409121096,0.069021048,0.058067417999999996,0.005368602,0.0,0.0,0.143124289,0.0,0.0161101835,0.431540684,1.319626696,0.8121385489999999,0.095618518,0.3535378765,0.5231961555,0.030235336,0.0367670825,0.184832761,0.0107903805,0.0033817265,0.035849844500000005,0.0028445049999999998,0.046039907,0.0439657705,0.741081444,0.0065668605,3.88e-07,0.116112883,0.0,0.0,0.0630696955,0.027527825,0.0024806710000000003,0.0,0.0005331885,0.061431623000000005,0.013049185000000001,5.29e-06,0.013879601499999998,0.046134026,0.0145588935,0.07000708950000001,0.000491695,0.001399103,0.3729316555,0.0026928075,0.058035852,0.005078499,0.048365570000000004,0.0054203915,0.0,0.2853507435,0.20340532,0.3176411865,0.000280673
Germany,6.994,1.44787,1.09774,0.81487,0.53466,0.30452,0.28551,2.50931,Europe,2019,0.0,80,17,Germany,6.985,1.373,1.454,0.987,0.495,0.261,0.265,2019.0,81.745,,12.93,0.1404283655,0.0027510625,0.0,0.000311196,0.0,0.0,0.008888176,0.17263622950000002,1.9150793875,0.0011912015,2.915e-06,0.0010835655,0.000281796,0.083767248,0.0037662975,0.06516341,0.0908576345,0.253415194,0.0202975715,0.0,0.0,0.0003379005,0.0003700525,0.0003784115,0.0,0.0,0.0,0.090307335,0.0,0.000178582,0.0,0.010096883,0.0,0.0,0.0,0.0,0.0,10.356202756999998,0.069234163,0.007918049,0.385092855,0.11958063199999999,0.0823395985,0.174808713,0.225049358,0.001005836,0.000209521,0.4967783185,0.087740433,3.011511196,3.106239642,4.8288220235,13.012937999999998,4.028673636,8.985692027,23.28002587,1.5616026564999999,0.46610329699999997,9.420999219499999,1.065652249,1.115414453,2.596186615,8.243587095,0.094512124,2.924811459,3.0964258525,3.3898907675,1.9545015014999998,0.7966980935,0.35900785749999997,0.1704319065,3.6159542375000004,2.3380302669999997,4.368475338,7.779908424,5.338631942999999,0.0,0.0162481205,0.1953258215,3.128705072,0.9650876065,0.0027030385000000002,0.0,0.0,0.0,0.0386008825,25.58405431,6.296872079,1.545575785,0.785343546,0.000191746,0.0,4.873321428000001,0.018659514500000002,1.8077424745,13.397767535,73.52746781,24.89676502,4.4456136015,24.39215677,21.39847355,0.462191444,1.0830258465,7.596951877,0.0644549395,0.18348528349999998,1.7038551714999999,0.37500912649999996,1.2599744574999998,0.899314943,11.385222395,0.1458424415,2.335e-06,2.805810614,0.0,0.0,0.7714529640000001,0.27137186950000003,0.1818417235,0.020687906,0.43118106700000003,1.389474608,0.065398221,0.0006309999999999999,0.281663928,0.31740217299999995,0.1749334795,0.30567977300000004,0.031037723,0.054845789500000006,1.5799474985000002,0.1082346475,7.6625063335,0.1792974075,0.229251691,0.20419087249999998,0.000494102,4.124215432,5.1421095564999995,0.3843751695,0.0051214715000000004
Brazil,6.952,1.08754,1.03938,0.61415,0.40425,0.15776,0.14166,3.50733,South America,2019,0.0,35,32,Brazil,6.3,1.004,1.439,0.802,0.39,0.099,0.086,2019.0,75.92,,7.4350000000000005,2.4476078105,0.11143421,0.0027200475000000003,0.003940519,0.0,0.0,0.07136687800000001,6.279105979000001,2.82970102,0.0150954645,0.0033469974999999997,0.0017877944999999998,0.043856415999999995,0.679269133,0.0324091925,0.44300479150000005,0.3874836865,0.977425296,0.0273889165,0.022115729,0.0003876385,2.522561994,0.29655241,0.21612183950000002,0.000991295,0.0,0.452156548,0.033100950500000004,0.006866481,0.0,0.013485351,0.0059384805,0.0036952195,0.0,0.0,0.0,0.0863667695,47.352454214999995,0.129949402,0.0468795515,3.4404013035,1.8884418545,1.564415773,2.696940735,3.3477016715,0.0051387855,0.000744501,1.208540835,0.269067701,4.975730437,5.232816796000001,8.9960051815,11.580695890000001,5.7571683545,5.999467838999999,15.829410255,1.1107883900000002,1.4049811145,10.379495982,4.7553200505,1.3901052185,2.177608897,9.500342535,0.236697029,2.2232849420000003,2.652919618,5.5642052605,2.243324711,2.7287560374999997,0.494206036,0.3456613315,2.7956057065,2.0466333805,4.265527485,29.803883069999998,8.463528291,0.0,0.0243047585,0.3305214565,3.560421265,1.2335299530000001,0.007674956,0.0,0.0,0.0,0.057988259,15.358268015,2.3852150575,1.6315194170000002,0.1779155445,0.001063138,0.0,5.7821005385,0.0530144705,1.096382771,14.411140495,82.893879095,61.603404895,8.753972121,21.955316705,29.686499374999997,1.2973098625000001,2.1290259215000003,10.7110171165,0.533727158,0.29213721400000003,2.8720495765000003,0.4420738625,3.176903808,2.377498412,18.845228645,0.548262656,0.000158971,13.00992615,0.0,0.0,3.5895046995,0.298228337,0.1651825375,0.024005356,0.136805107,2.783565611,0.607155845,0.0134722655,0.44321332599999996,2.3600834864999998,0.34899945050000003,2.3855178585,0.030941882499999997,0.1192295105,16.9353583235,0.1582604365,9.423375788000001,0.5137939195,2.468554481,0.6638032325,0.010744490499999999,6.9033331165,7.270074311999999,34.389562225,0.5449261105000001
Belgium,6.929,1.42539,1.05249,0.81959,0.51354,0.2424,0.26248,2.61355,Europe,2019,0.0,75,18,Belgium,6.923,1.356,1.504,0.986,0.473,0.16,0.21,2019.0,81.4,,10.915,0.022803982,1.37e-06,0.0,0.0,0.0,0.0,0.002182054,0.018052139000000002,0.208820444,0.000429495,8.1975e-06,0.0,0.0,0.0142454865,0.0006342235,0.006436413,0.0082775525,0.026510586,0.00042471649999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8386451465,0.0109979945,0.000900401,0.034839921499999996,0.023468398,0.005190271999999999,0.024596956000000003,0.145359084,0.0,0.0,0.09945013750000001,0.0103184405,0.33732901,0.449091675,0.43154958499999996,1.6643435405,0.48784703799999996,0.904711764,3.3884248535,0.1935911065,0.067526152,1.293382621,0.1213931745,0.1920622155,0.326271774,0.9121926635,0.00630623,0.356726685,0.5392417825,0.37848069500000003,0.0904448675,0.10654366400000001,0.041055085500000005,0.0277784335,0.45517513600000004,0.29318444600000004,0.599677298,0.634667965,0.7158425884999999,0.0,0.00587938,0.019768062500000003,0.249805139,0.143719046,0.0006668895,0.0,0.0,0.0,0.015935051,4.707989648,0.688789997,0.173884707,0.073472636,0.0,0.0,0.7123725525,0.0038300275000000003,0.1463881595,0.3697897425,7.6402863165,3.7037635594999996,0.5302403595,3.0331093625,3.219009508,0.06383083449999999,0.106277704,0.7163978985,0.008346494999999999,0.006138885,0.23954384099999998,0.071983117,0.1958856905,0.0876024615,1.4758752990000001,0.010007938,1.268e-06,0.482973569,0.0,0.0,0.18976279899999998,0.036280019,0.029268541000000002,0.0030561855,0.0363346845,0.259411514,0.007273439,0.00019133749999999998,0.0342169185,0.034646354000000004,0.0229990435,0.041605834,0.009475517,0.008451771,0.332999998,0.020559269499999998,0.8777696049999999,0.0374714045,0.039332661500000005,0.023904543,0.0,1.0031577775,1.0555255854999999,0.0747472745,0.000599327
Ireland,6.907,1.48341,1.16157,0.81455,0.54008,0.44963,0.29754,2.15988,Europe,2019,0.0,74,16,Ireland,7.021,1.499,1.553,0.999,0.516,0.298,0.31,2019.0,81.84,,12.86,0.0115258395,5.699999999999999e-07,0.0,0.0,0.0,0.0,0.0014303495,0.0043008095,0.026290889999999997,4.29e-06,7.305e-08,0.0,0.0,0.0036629905000000003,8.505000000000001e-05,0.0008122979999999999,0.002932957,0.0096056955,9.70325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649123116,0.0004972444999999999,3.925e-08,0.027889737499999998,0.0050261825,0.002437472,0.0075174510000000005,0.0008681635,0.0,0.0,0.014389155,0.0014954215,0.09135289049999999,0.209265116,0.1783208255,0.5475764585,0.158985531,0.2652450705,0.9579487725,0.084708595,0.041136578,0.3798407125,0.0514796565,0.063081902,0.1364321955,0.292481212,0.001745444,0.1345747795,0.1279629735,0.152748655,0.029618977999999997,0.03352638,0.0164831335,0.012806105,0.14829739949999998,0.0952959785,0.13688623449999998,0.20677173100000001,0.1246306905,0.0,0.0015277255,0.005777456,0.032080113,0.0833825865,0.0,0.0,0.0,0.0,0.0,1.6046045654999999,0.26481252899999996,0.0425159175,0.0415004965,0.0,0.0,0.178372606,0.0003195225,0.024895547,0.087377629,2.3809271135,0.8848609249999999,0.119905225,0.6425692080000001,0.9577313355,0.0289599905,0.0334344025,0.13965601,0.0017021535,0.003965699,0.040521748999999996,0.009445124999999999,0.042165402000000005,0.022721805499999997,0.2832185855,0.0068309455,3.5899999999999997e-07,0.085967216,0.0,0.0,0.028848016,0.029472162,0.0097912765,0.001825994,0.0033503350000000003,0.062811661,0.007272394,1.8085e-06,0.015194877999999998,0.018958611,0.0167552995,0.0183204085,0.001130761,0.0034594524999999997,0.0765,0.007030919,0.12341550500000001,0.01499587,0.028579987,0.0127543795,0.0,0.085420332,0.234958685,0.019089539000000003,0.0002446595
Luxembourg,6.871,1.69752,1.03999,0.84542,0.5487,0.27571,0.35329,2.11055,Europe,2019,0.0,80,14,Luxembourg,7.09,1.609,1.479,1.012,0.526,0.194,0.316,2019.0,82.41,,12.41,0.0009280255,7.0417e-05,0.0,0.0,0.0,0.0,0.00013292,0.0012372775,0.0030855865,1.3550000000000002e-06,1.4150000000000001e-08,0.0,0.0,0.0003415165,7.925e-05,5.9850000000000005e-05,0.000276353,0.0018541925,0.000173903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055572638,0.000194535,5.4e-09,0.001528559,0.0003001585,0.0001400865,0.0017539315,0.0097221025,0.0,0.0,0.0042177725,1.26e-07,0.009500976000000001,0.015897731,0.025568538000000002,0.065538508,0.024252894500000004,0.040885012,0.12987042799999998,0.0081680385,0.0026308739999999996,0.056632843499999995,0.00479166,0.007823771,0.0176323145,0.031806024,0.000896539,0.0109082555,0.021885972,0.014877562,0.003634175,0.0038940715,0.00250722,0.001487496,0.017062052,0.0136610515,0.026475264499999998,0.0305421735,0.0263779845,0.0,0.000136296,0.0029000909999999996,0.0126506065,0.004644764500000001,0.0,0.0,0.0,0.0,0.000725308,0.1489581435,0.0309382645,0.008412082500000001,0.0020516320000000003,0.0,0.0,0.018823676499999997,0.0,0.0094509375,0.0268131665,0.3273741,0.1284873315,0.024525703500000003,0.126371153,0.12118767650000001,0.0023089195,0.003373565,0.0375108815,0.000168081,0.000510426,0.009834054,0.006190314000000001,0.007180283,0.0037821885,0.045454397,0.000596231,2.2750000000000002e-08,0.00898269,0.0,0.0,0.0026827755000000003,0.0011555425,0.0013161155,0.0,0.0013669135,0.007476241,0.000382174,1.1305e-06,0.0011643585,0.0011444304999999998,0.0009251305000000001,0.00158643,0.00014897400000000001,0.0006779825,0.012545454000000001,0.0007394665,0.030297789000000002,0.001264646,0.000975707,0.002138366,0.0,0.0441762265,0.034682639,0.0015541155,3.125e-05
Mexico,6.778,1.11508,0.7146,0.71143,0.37709,0.11735,0.18355,3.55906,North America,2019,0.0,29,23,Mexico,6.595,1.07,1.323,0.861,0.433,0.074,0.073,2019.0,75.995,,5.155,0.9714847874999999,0.002374077,0.0001562945,0.0,0.0,0.0,0.060834642,2.063891468,1.737902891,0.010614523,2.6649999999999997e-05,0.0,0.0047771895,0.178619068,0.070096765,0.222825074,0.10495068599999999,0.31271284050000003,0.011737520000000001,0.0,0.0,0.0122166005,0.0,0.0004979215,0.000130628,0.0,0.08814383349999999,0.0015671595,0.015081009499999999,0.0,0.0,0.0003128025,0.0024404624999999998,0.0,0.0001374105,0.0,0.000665976,12.40789458,0.0632842965,0.014537888,3.5812816775000003,1.2759215545,1.3830564575,0.586778324,3.775778002,0.0012409699999999999,0.0,1.091074484,0.40123586349999996,0.6774664885,0.6258341955,3.46927463,3.4354789455,3.4085839355000003,2.2550430025,3.6745782295,0.38019249850000003,0.574185587,3.6898778515000004,2.393558159,0.450869008,1.324610002,3.747047527,0.3020081165,1.386843094,0.636199838,1.300116818,1.026841494,0.4313396615,0.451415817,0.304901843,1.483505165,0.692203914,2.415008324,43.054776915000005,5.6551599495,0.0,0.0040264735,0.063547512,1.472735743,0.7350324229999999,0.000554655,0.0,0.0,0.0,0.008102714,1.723324079,0.7836710335,0.955905699,0.1477073785,0.0005192755,0.0,2.4086765860000003,0.0181076555,0.4295648865,8.903188203,58.118868175,19.894986855,0.9331116325,5.7004578035,14.56154445,0.6711332695,1.367066881,14.9190723665,0.3870536175,0.4465237435,1.3668908279999998,0.15761960400000002,1.6838480695,1.107589506,22.311090274999998,0.4469796835,0.0001137155,3.616745475,0.0,0.0,1.5142732155,0.707634799,0.15232173799999998,0.033689128,0.0573528505,1.5000985960000002,0.378420212,0.0160381075,0.229162203,2.4643172945,0.1259586705,2.0144743099999998,0.062435465999999995,0.1547300655,8.1514151325,0.26541727,1.314007249,0.301868704,0.8993401594999999,0.675384377,0.0,6.0873733285,3.3858956774999998,16.2250708145,0.0558886085
Singapore,6.739,1.64555,0.86758,0.94719,0.4877,0.32706,0.46987,1.99375,Asia,2019,0.0,85,34,Singapore,6.262,1.572,1.463,1.141,0.556,0.271,0.453,2019.0,83.25,,1.955,0.0127584455,4.255e-07,0.0,0.0,0.0,0.0,0.001044663,0.009070473,0.013844884,2.6649999999999997e-05,2.56e-07,0.0,0.0,0.0041257605,2.87e-05,0.000293463,0.0020506975,0.001438606,2.8349999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.594594272,0.0016090705,8.165e-08,0.012657528500000001,0.0015543065,0.001334908,0.0036799299999999997,1.355e-05,0.0,0.0,0.0,1.355e-05,0.158466632,0.0684211285,0.2022888195,0.601251093,0.37280718049999995,0.2684991905,0.7702016905,0.0162650485,0.01178379,0.3026616975,0.042520791,0.0735526405,0.1018758545,0.151321614,0.004620903,0.08134472200000001,0.060071798999999995,0.075211607,0.082809788,0.023356893,0.023578902,0.000537315,0.1525247675,0.0453404745,0.124646842,0.053801010499999996,0.015190028500000001,0.0,0.0,0.0,0.0050906515000000005,0.009527891,0.0,0.0,0.0,0.0,0.0,0.0162133275,0.044847282,0.0124075705,0.001288732,0.0,0.0,0.029823046,0.0014907825,0.011057773,0.365969675,2.6458095395,0.7793000560000001,0.10766727649999999,0.2680591835,0.1914525325,0.018516772,0.0346124175,0.10461103,0.0029342095,0.0005488943000000001,0.0172070085,0.0072026515,0.0378909905,0.020214139,0.5141831595,0.0028183975,1.54e-07,0.290934101,0.0,0.0,0.067959613,0.001123292,0.0,0.0,0.000567838,0.058033933999999995,0.0036688525,1.083e-06,0.0023749649999999997,0.0196001315,0.0034202035,0.010705118999999999,0.0,0.0010974895,0.060541782,0.000555991,0.1087767855,0.003477585,0.014491044500000001,0.0124135145,0.0,0.039518462,0.32521586999999996,0.007296126,0.001096592
United Kingdom,6.725,1.40283,1.08672,0.80991,0.50036,0.50156,0.27399,2.14999,Europe,2019,0.0,77,15,United Kingdom,7.054,1.333,1.538,0.996,0.45,0.348,0.278,2019.0,81.39,,11.57,0.175641486,0.024397743,0.0,0.000353647,0.0,0.0,0.027595564,0.09399787899999999,0.7994149484999999,0.0014353970000000001,1.45e-05,0.0,0.0001809235,0.116187861,0.0028629485,0.0089053225,0.0199361025,0.1335992175,0.0055063609999999995,0.0,0.0,0.000206645,0.0,0.0002109685,0.0,0.0,0.0,0.000351892,0.000178375,0.000180279,0.0,0.0001403,0.0,0.0,0.0,0.0,0.0,20.270102195,0.02417084,0.0078435765,0.656718779,0.094850987,0.015427978000000002,0.0580548285,0.0578151885,0.0,0.0,0.13836341800000002,0.017122029,1.554399798,4.363393859,2.4994777795,9.22303393,2.6182870605,4.497701838999999,17.85742287,1.3149381414999999,0.5486479715,6.3591553544999995,0.549488617,1.173149911,2.009354365,6.64468264,0.0321200975,2.374198473,3.066703819,2.283471708,0.5365107195,0.47317027850000004,0.21673214349999997,0.1810932405,2.7527803545,1.7413163235,2.605499312,2.921151301,1.6484453060000002,0.0,0.015102941,0.050729899999999994,0.7773380384999999,1.4121240290000001,0.0,0.0,0.0,0.0,0.0008516680000000001,49.0673745,4.2863279155,0.596703848,0.9278701275,0.0,0.0,3.3557907240000002,0.017779584,0.4380112685,2.6040432355,35.86393607,18.81318118,1.5632011430000001,13.637349985,16.447919215,0.6511322724999999,1.0449441485,3.8327909059999996,0.0525749045,0.11289885150000001,1.1239166900000002,0.181725039,1.368532871,0.6423169725,2.735442122,0.091913874,4.834e-05,2.9528704169999997,0.0,0.0,1.06687792,0.5068775165,0.083507931,0.007903819,0.0900115745,1.5769782454999999,0.06529845449999999,0.0006436415000000001,0.23944538650000002,0.312442677,0.143444536,0.30200901199999997,0.026862709,0.0572545825,1.0844892235,0.110258313,3.809118666,0.16722730549999998,0.1504022465,0.1713072485,0.0,2.7319961005,2.6625102425,0.43385092550000004,0.004822139499999999
Chile,6.705,1.2167,0.90587,0.81883,0.37789,0.31595,0.11451,2.95505,South America,2019,0.0,67,26,Chile,6.444,1.159,1.369,0.92,0.357,0.187,0.056,2019.0,80.67,,9.05,0.205096134,0.002465066,0.0,0.0,0.0,0.0,0.0045770595,0.26968134650000003,0.1671416795,0.0012951120000000002,3.67e-07,0.0,0.0008832725,0.047477471,0.000865877,0.00382006,0.014954994,0.013332502,0.002088315,0.0,0.0,0.039288281499999994,0.0,0.0,0.0,0.0,0.003489869,0.0317197625,4.2649999999999996e-07,0.0,0.0,0.00023984149999999998,6.92e-06,0.0,0.0,0.0,0.0,1.9599103814999999,0.002184601,0.0008370615,0.2186807445,0.04369161,0.025993271,0.050541183,0.21006002950000002,0.0,0.0,0.08983102700000001,0.0107131285,0.1534391825,0.3610122635,1.815267699,1.5111473615,0.6845629854999999,0.7834371714999999,1.7262064179999999,0.1247571525,0.1380706175,0.844252639,0.389793268,0.137375615,0.257173041,1.217589476,0.056173327,0.480202208,0.32058399449999997,0.2672658025,0.908690237,0.07510251849999999,0.0804813425,0.0406733405,0.36467036350000004,0.291527266,0.4396297195,1.5882993375,0.6431998905,0.0,0.0005177809999999999,0.018948525,0.103502433,0.074310544,0.0,0.0,0.0,0.0,0.005763269,1.999933839,0.39502982799999997,0.147179906,0.013267373499999999,0.0,0.0,0.470224153,0.0011481105,0.05221192299999999,1.9082929845,5.3424491145,4.8656361995,0.35458001549999996,1.715390792,2.031230552,0.14730184000000002,0.11161962,1.323680998,0.018397218,0.016861264,0.3388632695,0.0252161635,0.271470834,0.17270739000000002,2.0324294275,0.036646266,9.055000000000001e-07,0.7110277245000001,0.0,0.0,0.3816594265,0.09327028949999999,0.06561194050000001,0.0023116175,0.009787274499999998,0.19971284350000001,0.0427466245,1.9585e-05,0.050295071499999996,0.121447938,0.0678140285,0.1465741715,0.002637025,0.0160169915,1.4132336635,0.0341089555,0.452152986,0.1477303545,0.141504923,0.177560451,0.0031346485,0.6551140675,0.8501626929999999,0.37186149700000004,0.006806031000000001
